Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
Cre03.g175800	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	52076|0	52076	26038	2	0|0	0.5	1	0.5	1	0.5	-0.21	260380	0	
Cre03.g175800	Cre14.g612450_4532.1.p	Cre14.g612450_4532.1.p	18666|0	18666	9333	2	0|0	0.5	1	0.5	1	0.5	-0.21	93330	0	
Cre03.g175800	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	54340|0	54340	27170	2	0|0	0.5	1	0.5	1	0.5	-0.21	271700	0	
Cre03.g175800	Cre16.g672300_4532.1.p	Cre16.g672300_4532.1.p	45460|0	45460	22730	2	0|0	0.5	1	0.5	1	0.5	-0.21	227300	0	
Cre03.g175800	Cre08.g368500_4532.1.p;Cre08.g368500_4532.2.p	Cre08.g368500_4532.1.p;Cre08.g368500_4532.2.p	42828|0	42828	21414	2	0|0	0.5	1	0.5	1	0.5	-0.21	214140	0	
Cre03.g175850	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	16716|0	16716	8358	2	0|0	0.5	1	0.5	1	0.5	-0.21	83580	0	
Cre03.g175850	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	5344|0	5344	2672	2	0|0	0.5	1	0.5	1	0.5	-0.21	26720	0	
Cre03.g175850	Cre06.g285401_4532.1.p	Cre06.g285401_4532.1.p	17200|0	17200	8600	2	0|0	0.5	1	0.5	1	0.5	-0.21	86000	0	
Cre03.g175850	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	23444|0	23444	11722	2	0|0	0.5	1	0.5	1	0.5	-0.21	117220	0	
Cre03.g175850	Cre09.g398900_4532.2.p;Cre09.g398900_4532.1.p	Cre09.g398900_4532.2.p;Cre09.g398900_4532.1.p	64648|0	64648	32324	2	0|0	0.5	1	0.5	1	0.5	-0.21	323240	0	
Cre03.g175850	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	21620|0	21620	10810	2	0|0	0.5	1	0.5	1	0.5	-0.21	108100	0	
Cre03.g175850	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	5032|17056	22088	11044	2	49744|0	0	0	0	0	0	#NAME?	0.44	0.4	
Cre03.g175850	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	62544|0	62544	31272	2	0|0	0.5	1	0.5	1	0.5	-0.21	312720	0	
Cre03.g177350	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	59944|0	59944	29972	2	0|0	0.5	1	0.5	1	0.5	-0.21	299720	0	
Cre03.g177350	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	36984|22872	59856	29928	2	49744|0	0	0	0	0	0	#NAME?	1.2	0.4	
Cre03.g183550	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	51872|0	51872	25936	2	49744|0	0	0	0	0	0	#NAME?	1.04	0.4	
Cre03.g189500	Cre04.g223100_4532.1.p;Cre04.g223100_4532.3.p;Cre04.g223100_4532.2.p	Cre04.g223100_4532.1.p;Cre04.g223100_4532.3.p;Cre04.g223100_4532.2.p	27756|0	27756	13878	2	0|0	0.5	1	0.5	1	0.5	-0.21	138780	0	
Cre03.g189500	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	47032|41496	22992	11496	2	0|0	1	1	1	1	1	inf	114960	0	
Cre03.g189500	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	35384|5420	40804	20402	2	0|0	1	1	1	1	1	inf	204020	0	
Cre03.g189500	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	1392|49640	51032	25516	2	0|0	1	1	1	1	1	inf	255160	0	
Cre03.g189500	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	41712|24912	1088	544	2	0|0	1	1	1	1	1	inf	5440	0	
Cre03.g189500	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	61336|29856	25656	12828	2	49744|0	0	0	0	0	0	#NAME?	0.52	0.4	
Cre03.g189500	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	22592|26432	49024	24512	2	0|0	1	1	1	1	1	inf	245120	0	
Cre03.g189500	Cre14.g620600_4532.1.p;Cre14.g620702_4532.1.p	Cre14.g620600_4532.1.p;Cre14.g620702_4532.1.p	26672|11676	38348	19174	2	0|0	1	1	1	1	1	inf	191740	0	
Cre03.g189500	Cre48.g761197_4532.1.p	Cre48.g761197_4532.1.p	61480|48554	44498	22249	2	0|0	1	1	1	1	1	inf	222490	0	
Cre03.g189500	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	20048|18356	38404	19202	2	0|0	1	1	1	1	1	inf	192020	0	
Cre03.g189500	Cre03.g189500_4532.1.p	Cre03.g189500_4532.1.p	43720|4216	47936	23968	2	0|0	1	1	1	1	1	inf	239680	0	
Cre03.g189500	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	0|1960	1960	980	2	0|0	0.5	1	0.5	1	0.5	-0.21	9800	0	
Cre03.g189500	Cre02.g077800_4532.2.p;Cre02.g077800_4532.1.p	Cre02.g077800_4532.2.p;Cre02.g077800_4532.1.p	0|2638	2638	1319	2	0|0	0.5	1	0.5	1	0.5	-0.21	13190	0	
Cre03.g189500	Cre02.g114600_4532.1.p	Cre02.g114600_4532.1.p	0|26660	26660	13330	2	0|0	0.5	1	0.5	1	0.5	-0.21	133300	0	
Cre03.g189500	Cre02.g143307_4532.2.p;Cre02.g143307_4532.1.p	Cre02.g143307_4532.2.p;Cre02.g143307_4532.1.p	0|19950	19950	9975	2	0|0	0.5	1	0.5	1	0.5	-0.21	99750	0	
Cre03.g189500	Cre03.g145967_4532.1.p	Cre03.g145967_4532.1.p	0|32472	32472	16236	2	0|0	0.5	1	0.5	1	0.5	-0.21	162360	0	
Cre03.g189500	Cre03.g158900_4532.1.p	Cre03.g158900_4532.1.p	0|11652	11652	5826	2	0|0	0.5	1	0.5	1	0.5	-0.21	58260	0	
Cre03.g189500	Cre03.g190950_4532.3.p;Cre03.g190950_4532.2.p;Cre04.g216850_4532.2.p;Cre04.g216850_4532.1.p;Cre03.g190950_4532.4.p;Cre03.g190950_4532.1.p	Cre03.g190950_4532.3.p;Cre03.g190950_4532.2.p;Cre04.g216850_4532.2.p;Cre04.g216850_4532.1.p;Cre03.g190950_4532.4.p;Cre03.g190950_4532.1.p	0|41412	41412	20706	2	0|0	0.5	1	0.5	1	0.5	-0.21	207060	0	
Cre03.g189500	Cre03.g204250_4532.2.p;Cre03.g204250_4532.4.p;Cre03.g204250_4532.3.p;Cre03.g204250_4532.1.p	Cre03.g204250_4532.2.p;Cre03.g204250_4532.4.p;Cre03.g204250_4532.3.p;Cre03.g204250_4532.1.p	0|59292	59292	29646	2	0|0	0.5	1	0.5	1	0.5	-0.21	296460	0	
Cre03.g189500	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	0|44564	44564	22282	2	0|0	0.5	1	0.5	1	0.5	-0.21	222820	0	
Cre03.g189500	Cre05.g248450_4532.1.p;Cre05.g248400_4532.1.p	Cre05.g248450_4532.1.p;Cre05.g248400_4532.1.p	0|59964	59964	29982	2	0|0	0.5	1	0.5	1	0.5	-0.21	299820	0	
Cre03.g189500	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	0|58608	58608	29304	2	0|0	0.5	1	0.5	1	0.5	-0.21	293040	0	
Cre03.g189500	Cre06.g282800_4532.3.p;Cre06.g282800_4532.2.p;Cre06.g282800_4532.1.p	Cre06.g282800_4532.3.p;Cre06.g282800_4532.2.p;Cre06.g282800_4532.1.p	0|59908	59908	29954	2	0|0	0.5	1	0.5	1	0.5	-0.21	299540	0	
Cre03.g189500	Cre06.g285401_4532.1.p	Cre06.g285401_4532.1.p	0|61572	61572	30786	2	0|0	0.5	1	0.5	1	0.5	-0.21	307860	0	
Cre03.g189500	Cre08.g358580_4532.2.p;Cre08.g358580_4532.1.p	Cre08.g358580_4532.2.p;Cre08.g358580_4532.1.p	0|4774	4774	2387	2	0|0	0.5	1	0.5	1	0.5	-0.21	23870	0	
Cre03.g189500	Cre08.g372100_4532.2.p;Cre08.g372100_4532.1.p	Cre08.g372100_4532.2.p;Cre08.g372100_4532.1.p	0|43424	43424	21712	2	0|0	0.5	1	0.5	1	0.5	-0.21	217120	0	
Cre03.g189500	Cre08.g800885_4532.1.p	Cre08.g800885_4532.1.p	0|30636	30636	15318	2	0|0	0.5	1	0.5	1	0.5	-0.21	153180	0	
Cre03.g189500	Cre09.g396100_4532.2.p;Cre09.g396100_4532.3.p;Cre09.g396100_4532.1.p	Cre09.g396100_4532.2.p;Cre09.g396100_4532.3.p;Cre09.g396100_4532.1.p	0|14308	14308	7154	2	0|0	0.5	1	0.5	1	0.5	-0.21	71540	0	
Cre03.g189500	Cre09.g398900_4532.2.p;Cre09.g398900_4532.1.p	Cre09.g398900_4532.2.p;Cre09.g398900_4532.1.p	0|53164	53164	26582	2	0|0	0.5	1	0.5	1	0.5	-0.21	265820	0	
Cre03.g189500	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	0|52052	52052	26026	2	0|0	0.5	1	0.5	1	0.5	-0.21	260260	0	
Cre03.g189500	Cre10.g436550_4532.2.p;Cre10.g436550_4532.1.p	Cre10.g436550_4532.2.p;Cre10.g436550_4532.1.p	0|34958	34958	17479	2	0|0	0.5	1	0.5	1	0.5	-0.21	174790	0	
Cre03.g189500	Cre10.g437450_4532.1.p	Cre10.g437450_4532.1.p	0|28116	28116	14058	2	0|0	0.5	1	0.5	1	0.5	-0.21	140580	0	
Cre03.g189500	Cre10.g440050_4532.1.p	Cre10.g440050_4532.1.p	0|38836	38836	19418	2	0|0	0.5	1	0.5	1	0.5	-0.21	194180	0	
Cre03.g189500	Cre10.g452800_4532.1.p	Cre10.g452800_4532.1.p	0|61336	61336	30668	2	0|0	0.5	1	0.5	1	0.5	-0.21	306680	0	
Cre03.g189500	Cre11.g467547_4532.1.p;Cre11.g467547_4532.2.p	Cre11.g467547_4532.1.p;Cre11.g467547_4532.2.p	0|60308	60308	30154	2	0|0	0.5	1	0.5	1	0.5	-0.21	301540	0	
Cre03.g189500	Cre11.g476750_4532.1.p	Cre11.g476750_4532.1.p	0|17716	17716	8858	2	0|0	0.5	1	0.5	1	0.5	-0.21	88580	0	
Cre03.g189500	Cre11.g480150_4532.9.p;Cre11.g480150_4532.8.p;Cre11.g480150_4532.7.p;Cre11.g480150_4532.6.p;Cre11.g480150_4532.5.p;Cre11.g480150_4532.4.p;Cre11.g480150_4532.3.p;Cre11.g480150_4532.2.p;Cre11.g480150_4532.12.p;Cre11.g480150_4532.11.p;Cre11.g480150_4532.10.p;Cre11.g480150_4532.1.p	Cre11.g480150_4532.9.p;Cre11.g480150_4532.8.p;Cre11.g480150_4532.7.p;Cre11.g480150_4532.6.p;Cre11.g480150_4532.5.p;Cre11.g480150_4532.4.p;Cre11.g480150_4532.3.p;Cre11.g480150_4532.2.p;Cre11.g480150_4532.12.p;Cre11.g480150_4532.11.p;Cre11.g480150_4532.10.p;Cre11.g480150_4532.1.p	0|38186	38186	19093	2	0|0	0.5	1	0.5	1	0.5	-0.21	190930	0	
Cre03.g189500	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	0|43216	43216	21608	2	0|0	0.5	1	0.5	1	0.5	-0.21	216080	0	
Cre03.g189500	Cre12.g494050_4532.1.p;Cre12.g494050_4532.3.p;Cre12.g494050_4532.2.p	Cre12.g494050_4532.1.p;Cre12.g494050_4532.3.p;Cre12.g494050_4532.2.p	0|35602	35602	17801	2	0|0	0.5	1	0.5	1	0.5	-0.21	178010	0	
Cre03.g189500	Cre12.g513200_4532.1.p;Cre12.g513200_4532.5.p;Cre12.g513200_4532.4.p	Cre12.g513200_4532.1.p;Cre12.g513200_4532.5.p;Cre12.g513200_4532.4.p	0|3416	3416	1708	2	0|0	0.5	1	0.5	1	0.5	-0.21	17080	0	
Cre03.g189500	Cre12.g520500_4532.1.p;Cre12.g520500_4532.2.p	Cre12.g520500_4532.1.p;Cre12.g520500_4532.2.p	0|41004	41004	20502	2	0|0	0.5	1	0.5	1	0.5	-0.21	205020	0	
Cre03.g189500	Cre12.g549550_4532.1.p;Cre12.g542250_4532.3.p;Cre12.g542250_4532.2.p;Cre12.g542250_4532.1.p	Cre12.g549550_4532.1.p;Cre12.g542250_4532.3.p;Cre12.g542250_4532.2.p;Cre12.g542250_4532.1.p	0|59428	59428	29714	2	0|0	0.5	1	0.5	1	0.5	-0.21	297140	0	
Cre03.g189500	Cre12.g556050_4532.3.p;Cre12.g556050_4532.2.p;Cre12.g556050_4532.1.p	Cre12.g556050_4532.3.p;Cre12.g556050_4532.2.p;Cre12.g556050_4532.1.p	0|48310	48310	24155	2	0|0	0.5	1	0.5	1	0.5	-0.21	241550	0	
Cre03.g189500	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	0|59200	59200	29600	2	0|0	0.5	1	0.5	1	0.5	-0.21	296000	0	
Cre03.g189500	Cre16.g659950_4532.1.p	Cre16.g659950_4532.1.p	0|61640	61640	30820	2	0|0	0.5	1	0.5	1	0.5	-0.21	308200	0	
Cre03.g189500	Cre16.g672300_4532.1.p	Cre16.g672300_4532.1.p	0|31288	31288	15644	2	0|0	0.5	1	0.5	1	0.5	-0.21	156440	0	
Cre03.g189500	CreCp.g802314_4532.1.p	CreCp.g802314_4532.1.p	0|42288	42288	21144	2	0|0	0.5	1	0.5	1	0.5	-0.21	211440	0	
Cre03.g189500	Cre03.g180750_4532.8.p;Cre03.g180750_4532.5.p;Cre03.g180750_4532.4.p;Cre03.g180750_4532.12.p;Cre03.g180750_4532.17.p;Cre03.g180750_4532.9.p;Cre03.g180750_4532.15.p;Cre03.g180750_4532.13.p;Cre03.g180750_4532.11.p;Cre03.g180750_4532.10.p;Cre03.g180750_4532.7.p;Cre03.g180750_4532.14.p;Cre03.g180750_4532.16.p;Cre03.g180750_4532.6.p;Cre03.g180750_4532.2.p;Cre03.g180750_4532.1.p;Cre03.g180750_4532.3.p	Cre03.g180750_4532.8.p;Cre03.g180750_4532.5.p;Cre03.g180750_4532.4.p;Cre03.g180750_4532.12.p;Cre03.g180750_4532.17.p;Cre03.g180750_4532.9.p;Cre03.g180750_4532.15.p;Cre03.g180750_4532.13.p;Cre03.g180750_4532.11.p;Cre03.g180750_4532.10.p;Cre03.g180750_4532.7.p;Cre03.g180750_4532.14.p;Cre03.g180750_4532.16.p;Cre03.g180750_4532.6.p;Cre03.g180750_4532.2.p;Cre03.g180750_4532.1.p;Cre03.g180750_4532.3.p	0|64560	64560	32280	2	0|0	0.5	1	0.5	1	0.5	-0.21	322800	0	
Cre03.g189500	Cre08.g368500_4532.1.p;Cre08.g368500_4532.2.p	Cre08.g368500_4532.1.p;Cre08.g368500_4532.2.p	0|22820	22820	11410	2	0|0	0.5	1	0.5	1	0.5	-0.21	114100	0	
Cre03.g189500	Cre09.g392867_4532.1.p;Cre09.g392867_4532.10.p;Cre09.g392867_4532.4.p;Cre09.g392867_4532.21.p;Cre09.g392867_4532.2.p;Cre09.g392867_4532.11.p;Cre09.g392867_4532.20.p;Cre09.g392867_4532.19.p;Cre09.g392867_4532.18.p;Cre09.g392867_4532.17.p;Cre09.g392867_4532.9.p;Cre09.g392867_4532.3.p;Cre09.g392867_4532.15.p;Cre09.g392867_4532.14.p;Cre09.g392867_4532.13.p;Cre09.g392867_4532.8.p;Cre09.g392867_4532.12.p;Cre09.g392867_4532.5.p;Cre09.g392867_4532.6.p;Cre09.g392867_4532.16.p;Cre09.g392867_4532.7.p	Cre09.g392867_4532.1.p;Cre09.g392867_4532.10.p;Cre09.g392867_4532.4.p;Cre09.g392867_4532.21.p;Cre09.g392867_4532.2.p;Cre09.g392867_4532.11.p;Cre09.g392867_4532.20.p;Cre09.g392867_4532.19.p;Cre09.g392867_4532.18.p;Cre09.g392867_4532.17.p;Cre09.g392867_4532.9.p;Cre09.g392867_4532.3.p;Cre09.g392867_4532.15.p;Cre09.g392867_4532.14.p;Cre09.g392867_4532.13.p;Cre09.g392867_4532.8.p;Cre09.g392867_4532.12.p;Cre09.g392867_4532.5.p;Cre09.g392867_4532.6.p;Cre09.g392867_4532.16.p;Cre09.g392867_4532.7.p	0|61926	61926	30963	2	0|0	0.5	1	0.5	1	0.5	-0.21	309630	0	
Cre03.g189500	Cre10.g423650_4532.2.p;Cre10.g423650_4532.1.p	Cre10.g423650_4532.2.p;Cre10.g423650_4532.1.p	0|12926	12926	6463	2	0|0	0.5	1	0.5	1	0.5	-0.21	64630	0	
Cre03.g189500	Cre03.g194850_4532.1.p;Cre03.g194850_4532.18.p;Cre03.g194850_4532.9.p;Cre03.g194850_4532.8.p;Cre03.g194850_4532.7.p;Cre03.g194850_4532.6.p;Cre03.g194850_4532.5.p;Cre03.g194850_4532.4.p;Cre03.g194850_4532.17.p;Cre03.g194850_4532.16.p;Cre03.g194850_4532.15.p;Cre03.g194850_4532.14.p;Cre03.g194850_4532.13.p;Cre03.g194850_4532.12.p;Cre03.g194850_4532.11.p;Cre03.g194850_4532.10.p;Cre03.g194850_4532.2.p;Cre03.g194850_4532.3.p	Cre03.g194850_4532.1.p;Cre03.g194850_4532.18.p;Cre03.g194850_4532.9.p;Cre03.g194850_4532.8.p;Cre03.g194850_4532.7.p;Cre03.g194850_4532.6.p;Cre03.g194850_4532.5.p;Cre03.g194850_4532.4.p;Cre03.g194850_4532.17.p;Cre03.g194850_4532.16.p;Cre03.g194850_4532.15.p;Cre03.g194850_4532.14.p;Cre03.g194850_4532.13.p;Cre03.g194850_4532.12.p;Cre03.g194850_4532.11.p;Cre03.g194850_4532.10.p;Cre03.g194850_4532.2.p;Cre03.g194850_4532.3.p	0|57952	57952	28976	2	0|0	0.5	1	0.5	1	0.5	-0.21	289760	0	
Cre03.g189500	Cre07.g321400_4532.1.p;Cre07.g321400_4532.2.p;Cre07.g321400_4532.3.p;Cre07.g321400_4532.4.p;Cre07.g321400_4532.5.p;Cre07.g321400_4532.6.p	Cre07.g321400_4532.1.p;Cre07.g321400_4532.2.p;Cre07.g321400_4532.3.p;Cre07.g321400_4532.4.p;Cre07.g321400_4532.5.p;Cre07.g321400_4532.6.p	0|8380	8380	4190	2	0|0	0.5	1	0.5	1	0.5	-0.21	41900	0	
Cre03.g189500	Cre12.g483950_4532.1.p;Cre12.g483950_4532.2.p	Cre12.g483950_4532.1.p;Cre12.g483950_4532.2.p	0|912	912	456	2	0|0	0.5	1	0.5	1	0.5	-0.21	4560	0	
Cre03.g189500	Cre12.g530600_4532.4.p;Cre12.g530600_4532.5.p;Cre12.g530600_4532.3.p;Cre12.g530650_4532.1.p;Cre12.g530600_4532.1.p;Cre12.g530600_4532.6.p	Cre12.g530600_4532.4.p;Cre12.g530600_4532.5.p;Cre12.g530600_4532.3.p;Cre12.g530650_4532.1.p;Cre12.g530600_4532.1.p;Cre12.g530600_4532.6.p	0|45872	45872	22936	2	0|0	0.5	1	0.5	1	0.5	-0.21	229360	0	
Cre03.g189500	Cre14.g616700_4532.1.p;Cre14.g616700_4532.2.p	Cre14.g616700_4532.1.p;Cre14.g616700_4532.2.p	0|62376	62376	31188	2	0|0	0.5	1	0.5	1	0.5	-0.21	311880	0	
Cre03.g194850	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	39304|51096	24864	12432	2	0|0	1	1	1	1	1	inf	124320	0	
Cre03.g194850	Cre02.g101350_4532.1.p	Cre02.g101350_4532.1.p	15932|49316	65248	32624	2	0|0	1	1	1	1	1	inf	326240	0	
Cre03.g194850	Cre02.g102250_4532.1.p;Cre02.g102250_4532.3.p;Cre02.g102250_4532.2.p	Cre02.g102250_4532.1.p;Cre02.g102250_4532.3.p;Cre02.g102250_4532.2.p	17384|0	17384	8692	2	0|0	0.5	1	0.5	1	0.5	-0.21	86920	0	
Cre03.g194850	Cre03.g190950_4532.3.p;Cre03.g190950_4532.2.p;Cre04.g216850_4532.2.p;Cre04.g216850_4532.1.p;Cre03.g190950_4532.4.p;Cre03.g190950_4532.1.p	Cre03.g190950_4532.3.p;Cre03.g190950_4532.2.p;Cre04.g216850_4532.2.p;Cre04.g216850_4532.1.p;Cre03.g190950_4532.4.p;Cre03.g190950_4532.1.p	12118|0	12118	6059	2	0|0	0.5	1	0.5	1	0.5	-0.21	60590	0	
Cre03.g194850	Cre04.g223100_4532.1.p;Cre04.g223100_4532.3.p;Cre04.g223100_4532.2.p	Cre04.g223100_4532.1.p;Cre04.g223100_4532.3.p;Cre04.g223100_4532.2.p	9920|0	9920	4960	2	0|0	0.5	1	0.5	1	0.5	-0.21	49600	0	
Cre03.g194850	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	60546|0	60546	30273	2	0|0	0.5	1	0.5	1	0.5	-0.21	302730	0	
Cre03.g194850	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	31000|6488	37488	18744	2	0|0	1	1	1	1	1	inf	187440	0	
Cre03.g194850	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	36232|396	36628	18314	2	0|0	1	1	1	1	1	564.32	183140	0	
Cre03.g194850	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	16140|25160	41300	20650	2	0|0	1	1	1	1	1	inf	206500	0	
Cre03.g194850	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	30114|57436	22014	11007	2	0|0	1	1	1	1	1	inf	110070	0	
Cre03.g194850	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	52616|58508	45588	22794	2	0|0	1	1	1	1	1	inf	227940	0	
Cre03.g194850	Cre09.g398900_4532.2.p;Cre09.g398900_4532.1.p	Cre09.g398900_4532.2.p;Cre09.g398900_4532.1.p	14248|0	14248	7124	2	0|0	0.5	1	0.5	1	0.5	-0.21	71240	0	
Cre03.g194850	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	52624|0	52624	26312	2	0|0	0.5	1	0.5	1	0.5	-0.21	263120	0	
Cre03.g194850	Cre10.g452800_4532.1.p	Cre10.g452800_4532.1.p	35552|25344	60896	30448	2	0|0	1	1	1	1	1	inf	304480	0	
Cre03.g194850	Cre11.g480150_4532.9.p;Cre11.g480150_4532.8.p;Cre11.g480150_4532.7.p;Cre11.g480150_4532.6.p;Cre11.g480150_4532.5.p;Cre11.g480150_4532.4.p;Cre11.g480150_4532.3.p;Cre11.g480150_4532.2.p;Cre11.g480150_4532.12.p;Cre11.g480150_4532.11.p;Cre11.g480150_4532.10.p;Cre11.g480150_4532.1.p	Cre11.g480150_4532.9.p;Cre11.g480150_4532.8.p;Cre11.g480150_4532.7.p;Cre11.g480150_4532.6.p;Cre11.g480150_4532.5.p;Cre11.g480150_4532.4.p;Cre11.g480150_4532.3.p;Cre11.g480150_4532.2.p;Cre11.g480150_4532.12.p;Cre11.g480150_4532.11.p;Cre11.g480150_4532.10.p;Cre11.g480150_4532.1.p	30512|0	30512	15256	2	0|0	0.5	1	0.5	1	0.5	-0.21	152560	0	
Cre03.g194850	Cre12.g494050_4532.1.p;Cre12.g494050_4532.3.p;Cre12.g494050_4532.2.p	Cre12.g494050_4532.1.p;Cre12.g494050_4532.3.p;Cre12.g494050_4532.2.p	63128|0	63128	31564	2	0|0	0.5	1	0.5	1	0.5	-0.21	315640	0	
Cre03.g194850	Cre12.g529651_4532.3.p;Cre12.g529651_4532.2.p;Cre12.g529651_4532.1.p;Cre12.g529651_4532.4.p	Cre12.g529651_4532.3.p;Cre12.g529651_4532.2.p;Cre12.g529651_4532.1.p;Cre12.g529651_4532.4.p	35208|0	35208	17604	2	0|0	0.5	1	0.5	1	0.5	-0.21	176040	0	
Cre03.g194850	Cre12.g535851_4532.2.p;Cre12.g535851_4532.1.p	Cre12.g535851_4532.2.p;Cre12.g535851_4532.1.p	40360|0	40360	20180	2	0|0	0.5	1	0.5	1	0.5	-0.21	201800	0	
