Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
Cre03.g175800	Cre09.g411100_4532.5.p	Cre09.g411100_4532.5.p	3|1	4	2.00	2	1|1	0.24	0.48	0.24	0.48	0.24	-2.85	2.00	0.50	
Cre03.g175800	Cre13.g801579_4532.1.p	Cre13.g801579_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre03.g175800	Cre06.g272050_4532.1.p(+1)	Cre06.g272050_4532.1.p(+1)	2|2	4	2.00	2	2|1	0.04	0.04	0.04	0.04	0.04	-3.15	1.33	0.59	
Cre03.g175800	Cre13.g573351_4532.1.p	Cre13.g573351_4532.1.p	4|0	4	2.00	2	7|1	0.00	0.00	0.00	0.00	0.00	-16.48	0.50	0.70	
Cre03.g175800	Cre05.g234400_4532.2.p	Cre05.g234400_4532.2.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre03.g175800	Cre06.g268600_4532.2.p	Cre06.g268600_4532.2.p	3|0	3	1.50	2	0|0	0.50	0.99	0.50	0.99	0.50	-1.22	15.00	0.30	
Cre03.g175800	Cre12.g494450_4532.1.p	Cre12.g494450_4532.1.p	8|0	8	4.00	2	0|2	0.49	0.97	0.49	0.97	0.49	-4.02	4.00	0.35	
Cre03.g175800	Cre07.g343700_4532.4.p	Cre07.g343700_4532.4.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre03.g175800	Cre06.g306300_4532.1.p	Cre06.g306300_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre03.g175800	Cre03.g178100_4532.3.p	Cre03.g178100_4532.3.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre02.g108850_4532.1.p	Cre02.g108850_4532.1.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre03.g175800	Cre02.g078300_4532.1.p	Cre02.g078300_4532.1.p	3|0	3	1.50	2	1|1	0.24	0.48	0.24	0.48	0.24	-4.26	1.50	0.50	
Cre03.g175800	Cre11.g467578_4532.1.p	Cre11.g467578_4532.1.p	4|1	5	2.50	2	1|1	0.38	0.76	0.38	0.76	0.38	-2.85	2.50	0.44	
Cre03.g175800	Cre04.g215850_4532.1.p	Cre04.g215850_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre06.g265800_4532.1.p	Cre06.g265800_4532.1.p	3|0	3	1.50	2	0|1	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre03.g175800	Cre07.g337582_4532.1.p	Cre07.g337582_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre06.g268600_4532.1.p	Cre06.g268600_4532.1.p	2|1	3	1.50	2	0|0	0.48	0.96	0.48	0.96	0.48	1.28	15.00	0.36	
Cre03.g175800	Cre07.g331900_4532.1.p	Cre07.g331900_4532.1.p	2|1	3	1.50	2	1|0	0.28	0.57	0.28	0.57	0.28	-1.05	3.00	0.46	
Cre03.g175800	Cre09.g392350_4532.2.p	Cre09.g392350_4532.2.p	1|1	2	1.00	2	2|3	0.00	0.00	0.00	0.00	0.00	-8.36	0.40	0.70	
Cre03.g175800	Cre16.g802009_4532.1.p	Cre16.g802009_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre02.g075700_4532.2.p	Cre02.g075700_4532.2.p	3|0	3	1.50	2	0|1	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre03.g175800	Cre03.g152150_4532.2.p	Cre03.g152150_4532.2.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre12.g522600_4532.1.p	Cre12.g522600_4532.1.p	1|0	1	0.50	2	2|2	0.00	0.00	0.00	0.00	0.00	-8.45	0.25	0.70	
Cre03.g175800	Cre08.g361950_4532.1.p	Cre08.g361950_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre10.g436050_4532.1.p	Cre10.g436050_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre06.g310601_4532.1.p	Cre06.g310601_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre06.g278239_4532.1.p	Cre06.g278239_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre07.g357850_4532.1.p	Cre07.g357850_4532.1.p	1|1	2	1.00	2	2|1	0.00	0.00	0.00	0.00	0.00	-4.65	0.67	0.70	
Cre03.g175800	Cre10.g454700_4532.1.p	Cre10.g454700_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	CreCp.g802277_4532.1.p	CreCp.g802277_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre03.g175800	Cre01.g027000_4532.3.p	Cre01.g027000_4532.3.p	2|0	2	1.00	2	2|0	0.12	0.24	0.12	0.24	0.12	-4.02	1.00	0.53	
Cre03.g175800	Cre07.g352950_4532.1.p	Cre07.g352950_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre06.g273600_4532.2.p	Cre06.g273600_4532.2.p	1|0	1	0.50	2	3|2	0.00	0.00	0.00	0.00	0.00	-10.68	0.20	0.70	
Cre03.g175800	Cre13.g563006_4532.1.p	Cre13.g563006_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre06.g278135_4532.9.p	Cre06.g278135_4532.9.p	2|0	2	1.00	2	2|1	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre03.g175800	Cre17.g701650_4532.1.p	Cre17.g701650_4532.1.p	2|0	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre03.g175800	Cre08.g362000_4532.1.p	Cre08.g362000_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre13.g581500_4532.1.p	Cre13.g581500_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre07.g336200_4532.1.p	Cre07.g336200_4532.1.p	5|0	5	2.50	2	0|0	0.50	1.00	0.50	1.00	0.50	-1.22	25.00	0.25	
Cre03.g175800	Cre03.g175800_4532.1.p	Cre03.g175800_4532.1.p	13|16	29	14.50	2	0|0	1.00	1.00	1.00	1.00	1.00	21.08	145.00	0.00	
Cre03.g175800	CreCp.g802283_4532.1.p	CreCp.g802283_4532.1.p	4|2	6	3.00	2	2|2	0.05	0.11	0.05	0.11	0.05	-4.93	1.50	0.58	
Cre03.g175800	CreCp.g802288_4532.1.p	CreCp.g802288_4532.1.p	7|0	7	3.50	2	1|1	0.50	0.99	0.50	0.99	0.50	-4.26	3.50	0.34	
Cre03.g175800	CreCp.g802300_4532.1.p	CreCp.g802300_4532.1.p	5|1	6	3.00	2	1|2	0.35	0.69	0.35	0.69	0.35	-4.65	2.00	0.45	
Cre03.g175800	Cre03.g204601_4532.1.p	Cre03.g204601_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre03.g175800	Cre10.g426152_4532.1.p	Cre10.g426152_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre09.g412600_4532.1.p	Cre09.g412600_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre07.g322884_4532.1.p	Cre07.g322884_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre09.g394750_4532.1.p	Cre09.g394750_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre10.g460750_4532.1.p	Cre10.g460750_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre12.g532550_4532.1.p	Cre12.g532550_4532.1.p	5|0	5	2.50	2	5|2	0.00	0.00	0.00	0.00	0.00	-14.98	0.71	0.67	
Cre03.g175800	Cre16.g695050_4532.1.p	Cre16.g695050_4532.1.p	1|0	1	0.50	2	2|0	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre03.g175800	Cre02.g118950_4532.1.p	Cre02.g118950_4532.1.p	7|0	7	3.50	2	0|1	0.50	1.00	0.50	1.00	0.50	-2.66	7.00	0.26	
Cre03.g175800	Cre12.g494750_4532.1.p	Cre12.g494750_4532.1.p	9|0	9	4.50	2	0|1	0.50	1.00	0.50	1.00	0.50	-2.66	9.00	0.23	
Cre03.g175800	Cre12.g504200_4532.2.p	Cre12.g504200_4532.2.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre17.g734450_4532.1.p	Cre17.g734450_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre03.g175800	Cre09.g400997_4532.3.p	Cre09.g400997_4532.3.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre02.g077300_4532.1.p	Cre02.g077300_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	CreCp.g802279_4532.1.p	CreCp.g802279_4532.1.p	8|0	8	4.00	2	0|0	0.50	1.00	0.50	1.00	0.50	-1.22	40.00	0.21	
Cre03.g175800	Cre12.g492750_4532.1.p	Cre12.g492750_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre01.g023750_4532.1.p	Cre01.g023750_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre16.g652550_4532.1.p	Cre16.g652550_4532.1.p	5|0	5	2.50	2	1|0	0.49	0.99	0.49	0.99	0.49	-2.66	5.00	0.34	
Cre03.g175800	CreCp.g802325_4532.1.p	CreCp.g802325_4532.1.p	2|1	3	1.50	2	1|0	0.28	0.57	0.28	0.57	0.28	-1.05	3.00	0.46	
Cre03.g175800	Cre16.g682725_4532.1.p	Cre16.g682725_4532.1.p	1|1	2	1.00	2	2|0	0.00	0.00	0.00	0.00	0.00	-2.61	1.00	0.70	
Cre03.g175800	Cre09.g411450_4532.1.p	Cre09.g411450_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre16.g682300_4532.1.p	Cre16.g682300_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre09.g401950_4532.1.p	Cre09.g401950_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre01.g052100_4532.1.p	Cre01.g052100_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre12.g513400_4532.1.p	Cre12.g513400_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre12.g484050_4532.1.p	Cre12.g484050_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre07.g323000_4532.1.p(+1)	Cre07.g323000_4532.1.p(+1)	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre09.g394436_4532.7.p	Cre09.g394436_4532.7.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre13.g562250_4532.1.p	Cre13.g562250_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre10.g447950_4532.1.p	Cre10.g447950_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre03.g175800	Cre06.g264300_4532.1.p	Cre06.g264300_4532.1.p	9|0	9	4.50	2	0|0	0.50	1.00	0.50	1.00	0.50	-1.22	45.00	0.20	
Cre03.g175800	Cre02.g142750_4532.1.p	Cre02.g142750_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre13.g581650_4532.1.p	Cre13.g581650_4532.1.p	3|0	3	1.50	2	0|1	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre03.g175800	Cre06.g289550_4532.2.p	Cre06.g289550_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre06.g300800_4532.1.p	Cre06.g300800_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre02.g120301_4532.1.p	Cre02.g120301_4532.1.p	2|0	2	1.00	2	2|0	0.12	0.24	0.12	0.24	0.12	-4.02	1.00	0.53	
Cre03.g175800	Cre17.g709550_4532.1.p	Cre17.g709550_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre06.g288350_4532.1.p	Cre06.g288350_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre13.g561800_4532.1.p	Cre13.g561800_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre06.g261700_4532.1.p	Cre06.g261700_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre03.g175800	Cre02.g083950_4532.1.p	Cre02.g083950_4532.1.p	3|1	4	2.00	2	0|0	0.50	0.99	0.50	0.99	0.50	1.28	20.00	0.30	
Cre03.g175800	CreCp.g802289_4532.1.p	CreCp.g802289_4532.1.p	4|1	5	2.50	2	0|0	0.50	1.00	0.50	1.00	0.50	1.28	25.00	0.27	
Cre03.g175800	Cre14.g627300_4532.2.p	Cre14.g627300_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre16.g670973_4532.1.p	Cre16.g670973_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre17.g738300_4532.1.p	Cre17.g738300_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	CreCp.g802319_4532.1.p	CreCp.g802319_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre02.g074800_4532.1.p	Cre02.g074800_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre02.g143050_4532.1.p	Cre02.g143050_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre07.g352850_4532.1.p	Cre07.g352850_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre08.g360900_4532.1.p	Cre08.g360900_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre06.g308533_4532.1.p	Cre06.g308533_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre12.g493950_4532.1.p	Cre12.g493950_4532.1.p	3|0	3	1.50	2	0|0	0.50	0.99	0.50	0.99	0.50	-1.22	15.00	0.30	
Cre03.g175800	Cre06.g259850_4532.2.p	Cre06.g259850_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre11.g479050_4532.1.p	Cre11.g479050_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	CreCp.g802275_4532.1.p	CreCp.g802275_4532.1.p	1|1	2	1.00	2	1|0	0.00	0.00	0.00	0.00	0.00	-1.05	2.00	0.70	
Cre03.g175800	Cre01.g061077_4532.1.p	Cre01.g061077_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre12.g529400_4532.1.p	Cre12.g529400_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre04.g227950_4532.1.p	Cre04.g227950_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre12.g520600_4532.1.p	Cre12.g520600_4532.1.p	3|0	3	1.50	2	0|1	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre03.g175800	Cre04.g214503_4532.4.p	Cre04.g214503_4532.4.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre02.g084000_4532.2.p	Cre02.g084000_4532.2.p	2|0	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre03.g175800	Cre10.g422550_4532.1.p	Cre10.g422550_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre01.g030050_4532.1.p	Cre01.g030050_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre09.g800985_4532.1.p	Cre09.g800985_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre16.g690879_4532.1.p	Cre16.g690879_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre02.g097250_4532.1.p	Cre02.g097250_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre12.g530650_4532.1.p	Cre12.g530650_4532.1.p	0|3	3	1.50	2	0|1	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre03.g175800	Cre03.g199087_4532.1.p	Cre03.g199087_4532.1.p	0|1	1	0.50	2	5|3	0.00	0.00	0.00	0.00	0.00	-17.13	0.12	0.70	
Cre03.g175800	Cre17.g708600_4532.1.p	Cre17.g708600_4532.1.p	0|3	3	1.50	2	2|0	0.25	0.50	0.25	0.50	0.25	-4.02	1.50	0.50	
Cre03.g175800	Cre10.g435800_4532.1.p	Cre10.g435800_4532.1.p	0|4	4	2.00	2	3|2	0.01	0.02	0.01	0.02	0.01	-10.68	0.80	0.64	
Cre03.g175800	Cre12.g508150_4532.1.p	Cre12.g508150_4532.1.p	0|2	2	1.00	2	19|9	0.00	0.00	0.00	0.00	0.00	-60.98	0.07	0.70	
Cre03.g175800	Cre12.g513150_4532.1.p	Cre12.g513150_4532.1.p	0|2	2	1.00	2	11|3	0.00	0.00	0.00	0.00	0.00	-29.70	0.14	0.70	
Cre03.g175800	Cre06.g278162_4532.1.p	Cre06.g278162_4532.1.p	0|1	1	0.50	2	8|3	0.00	0.00	0.00	0.00	0.00	-23.48	0.09	0.70	
Cre03.g175800	Cre03.g174500_4532.1.p	Cre03.g174500_4532.1.p	0|1	1	0.50	2	17|6	0.00	0.00	0.00	0.00	0.00	-49.68	0.04	0.70	
Cre03.g175800	Cre02.g077800_4532.1.p	Cre02.g077800_4532.1.p	0|2	2	1.00	2	5|2	0.00	0.00	0.00	0.00	0.00	-14.98	0.29	0.70	
Cre03.g175800	Cre06.g298650_4532.3.p	Cre06.g298650_4532.3.p	0|2	2	1.00	2	2|3	0.00	0.00	0.00	0.00	0.00	-10.68	0.40	0.70	
Cre03.g175800	Cre17.g698000_4532.3.p	Cre17.g698000_4532.3.p	0|2	2	1.00	2	1|2	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre03.g175800	Cre17.g718500_4532.1.p	Cre17.g718500_4532.1.p	0|2	2	1.00	2	1|0	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre03.g175800	Cre01.g045800_4532.1.p	Cre01.g045800_4532.1.p	0|1	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre12.g483950_4532.1.p	Cre12.g483950_4532.1.p	0|2	2	1.00	2	1|0	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre03.g175800	Cre01.g042750_4532.2.p	Cre01.g042750_4532.2.p	0|1	1	0.50	2	2|2	0.00	0.00	0.00	0.00	0.00	-8.45	0.25	0.70	
Cre03.g175800	Cre01.g044800_4532.3.p	Cre01.g044800_4532.3.p	0|2	2	1.00	2	1|2	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre03.g175800	Cre03.g164000_4532.1.p	Cre03.g164000_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre17.g734500_4532.1.p	Cre17.g734500_4532.1.p	0|1	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre08.g380151_4532.1.p	Cre08.g380151_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre06.g270750_4532.1.p	Cre06.g270750_4532.1.p	0|1	1	0.50	2	8|2	0.00	0.00	0.00	0.00	0.00	-20.98	0.10	0.70	
Cre03.g175800	Cre05.g238687_4532.1.p	Cre05.g238687_4532.1.p	0|1	1	0.50	2	4|3	0.00	0.00	0.00	0.00	0.00	-15.00	0.14	0.70	
Cre03.g175800	Cre09.g410700_4532.3.p	Cre09.g410700_4532.3.p	0|2	2	1.00	2	2|2	0.00	0.00	0.00	0.00	0.00	-8.45	0.50	0.70	
Cre03.g175800	Cre09.g396800_4532.1.p	Cre09.g396800_4532.1.p	0|2	2	1.00	2	0|1	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre03.g175800	Cre12.g559250_4532.2.p	Cre12.g559250_4532.2.p	0|2	2	1.00	2	0|1	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre03.g175800	Cre01.g015350_4532.1.p	Cre01.g015350_4532.1.p	0|1	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre03.g175800	CreCp.g802331_4532.1.p	CreCp.g802331_4532.1.p	0|1	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre03.g175800	Cre12.g528000_4532.1.p	Cre12.g528000_4532.1.p	0|1	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre09.g415550_4532.2.p	Cre09.g415550_4532.2.p	0|1	1	0.50	2	2|0	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre03.g175800	Cre04.g231222_4532.3.p	Cre04.g231222_4532.3.p	0|2	2	1.00	2	0|1	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre03.g175800	Cre09.g391050_4532.1.p	Cre09.g391050_4532.1.p	0|1	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre11.g468356_4532.1.p	Cre11.g468356_4532.1.p	0|2	2	1.00	2	8|2	0.00	0.00	0.00	0.00	0.00	-20.98	0.20	0.70	
Cre03.g175800	Cre03.g191050_4532.1.p	Cre03.g191050_4532.1.p	0|1	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre03.g175800	Cre01.g039300_4532.1.p	Cre01.g039300_4532.1.p	0|1	1	0.50	2	3|0	0.00	0.00	0.00	0.00	0.00	-6.18	0.33	0.70	
Cre03.g175800	Cre16.g670100_4532.1.p	Cre16.g670100_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre16.g687900_4532.1.p	Cre16.g687900_4532.1.p	0|1	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre03.g175800	Cre06.g258363_4532.1.p	Cre06.g258363_4532.1.p	0|1	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre03.g175800	Cre04.g222800_4532.1.p	Cre04.g222800_4532.1.p	0|2	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre03.g175800	Cre02.g099850_4532.2.p	Cre02.g099850_4532.2.p	0|2	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre03.g175800	Cre05.g234640_4532.1.p	Cre05.g234640_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre16.g664550_4532.1.p	Cre16.g664550_4532.1.p	0|3	3	1.50	2	1|0	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre03.g175800	Cre06.g275900_4532.1.p	Cre06.g275900_4532.1.p	0|1	1	0.50	2	4|1	0.00	0.00	0.00	0.00	0.00	-10.53	0.20	0.70	
Cre03.g175800	Cre09.g405701_4532.1.p	Cre09.g405701_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre03.g175800	Cre03.g180800_4532.1.p	Cre03.g180800_4532.1.p	0|1	1	0.50	2	5|2	0.00	0.00	0.00	0.00	0.00	-14.98	0.14	0.70	
